lon,lat,type,a
-89.1,39.700000,GR,0.057760000
-89.0,39.700000,GR,0.056940000
-88.9,39.700000,GR,0.056910000
-88.8,39.700000,GR,0.057780000
-88.7,39.700000,GR,0.059560000
-88.6,39.700000,GR,0.062170000
-88.5,39.700000,GR,0.065450000
-88.4,39.700000,GR,0.069210000
-88.3,39.700000,GR,0.073110000
-88.2,39.700000,GR,0.076940000
-88.1,39.700000,GR,0.080540000
-88.0,39.700000,GR,0.083740000
-87.9,39.700000,GR,0.086480000
-87.8,39.700000,GR,0.088780000
-87.7,39.700000,GR,0.090660000
-87.6,39.700000,GR,0.092280000
-87.5,39.700000,GR,0.093770000
-87.4,39.700000,GR,0.095390000
-87.3,39.700000,GR,0.097350000
-87.2,39.700000,GR,0.099820000
-87.1,39.700000,GR,0.10300000
-87.0,39.700000,GR,0.10670000
-86.9,39.700000,GR,0.11080000
-86.8,39.700000,GR,0.11500000
-86.7,39.700000,GR,0.11910000
-86.6,39.700000,GR,0.12310000
-86.5,39.700000,GR,0.12690000
-86.4,39.700000,GR,0.13060000
-86.3,39.700000,GR,0.13430000
-86.2,39.700000,GR,0.13780000
-86.1,39.700000,GR,0.14090000
-86.0,39.700000,GR,0.14300000
-85.9,39.700000,GR,0.14340000
-85.8,39.700000,GR,0.14160000
-85.7,39.700000,GR,0.13740000
-89.7,39.800000,GR,0.047930000
-89.6,39.800000,GR,0.047760000
-89.5,39.800000,GR,0.047150000
-89.4,39.800000,GR,0.046190000
-89.3,39.800000,GR,0.045090000
-89.2,39.800000,GR,0.044060000
-89.1,39.800000,GR,0.043320000
-89.0,39.800000,GR,0.043060000
-88.9,39.800000,GR,0.043430000
-88.8,39.800000,GR,0.044470000
-88.7,39.800000,GR,0.046180000
-88.6,39.800000,GR,0.048450000
-88.5,39.800000,GR,0.051120000
-88.4,39.800000,GR,0.054050000
-88.3,39.800000,GR,0.057000000
-88.2,39.800000,GR,0.059830000
-88.1,39.800000,GR,0.062400000
-88.0,39.800000,GR,0.064740000
-87.9,39.800000,GR,0.066790000
-87.8,39.800000,GR,0.068640000
-87.7,39.800000,GR,0.070450000
-87.6,39.800000,GR,0.072370000
-87.5,39.800000,GR,0.074580000
-87.4,39.800000,GR,0.077270000
-87.3,39.800000,GR,0.080520000
-87.2,39.800000,GR,0.084360000
-87.1,39.800000,GR,0.088700000
-87.0,39.800000,GR,0.093240000
-86.9,39.800000,GR,0.097710000
-86.8,39.800000,GR,0.10180000
-86.7,39.800000,GR,0.10530000
-86.6,39.800000,GR,0.10810000
-86.5,39.800000,GR,0.11060000
-86.4,39.800000,GR,0.11280000
-86.3,39.800000,GR,0.11500000
-86.2,39.800000,GR,0.11720000
-86.1,39.800000,GR,0.11920000
-86.0,39.800000,GR,0.12060000
-85.9,39.800000,GR,0.12080000
-85.8,39.800000,GR,0.11930000
-89.7,39.900000,GR,0.038790000
-89.6,39.900000,GR,0.038440000
-89.5,39.900000,GR,0.037900000
-89.4,39.900000,GR,0.037250000
-89.3,39.900000,GR,0.036600000
-89.2,39.900000,GR,0.036060000
-89.1,39.900000,GR,0.035740000
-89.0,39.900000,GR,0.035740000
-88.9,39.900000,GR,0.036120000
-88.8,39.900000,GR,0.036890000
-88.7,39.900000,GR,0.038030000
-88.6,39.900000,GR,0.039470000
-88.5,39.900000,GR,0.041100000
-88.4,39.900000,GR,0.043160000
-88.3,39.900000,GR,0.045270000
-88.2,39.900000,GR,0.047250000
-88.1,39.900000,GR,0.049020000
-88.0,39.900000,GR,0.050590000
-87.9,39.900000,GR,0.052030000
-87.8,39.900000,GR,0.053480000
-87.7,39.900000,GR,0.055110000
-87.6,39.900000,GR,0.057120000
-87.5,39.900000,GR,0.059670000
-87.4,39.900000,GR,0.062880000
-87.3,39.900000,GR,0.066750000
-87.2,39.900000,GR,0.071160000
-87.1,39.900000,GR,0.075860000
-87.0,39.900000,GR,0.080490000
-86.9,39.900000,GR,0.084670000
-86.8,39.900000,GR,0.088100000
-86.7,39.900000,GR,0.090670000
-86.6,39.900000,GR,0.092500000
-86.5,39.900000,GR,0.093790000
-86.4,39.900000,GR,0.094880000
-86.3,39.900000,GR,0.096060000
-86.2,39.900000,GR,0.097390000
-86.1,39.900000,GR,0.098720000
-86.0,39.900000,GR,0.099680000
-85.9,39.900000,GR,0.099820000
-85.8,39.900000,GR,0.098740000
-89.7,40.000000,GR,0.034060000
-89.6,40.000000,GR,0.033650000
-89.5,40.000000,GR,0.033170000
-89.4,40.000000,GR,0.032650000
-89.3,40.000000,GR,0.032180000
-89.2,40.000000,GR,0.031810000
-89.1,40.000000,GR,0.031620000
-89.0,40.000000,GR,0.031680000
-88.9,40.000000,GR,0.031990000
-88.8,40.000000,GR,0.032580000
-88.7,40.000000,GR,0.033420000
-88.6,40.000000,GR,0.034440000
-88.5,40.000000,GR,0.035570000
-88.4,40.000000,GR,0.036740000
-88.3,40.000000,GR,0.037850000
-88.2,40.000000,GR,0.038850000
-88.1,40.000000,GR,0.039720000
-88.0,40.000000,GR,0.040480000
-87.9,40.000000,GR,0.041220000
-87.8,40.000000,GR,0.042220000
-87.7,40.000000,GR,0.043610000
-87.6,40.000000,GR,0.045520000
-87.5,40.000000,GR,0.048110000
-87.4,40.000000,GR,0.051410000
-87.3,40.000000,GR,0.055360000
-87.2,40.000000,GR,0.059730000
-87.1,40.000000,GR,0.064190000
-87.0,40.000000,GR,0.068330000
-86.9,40.000000,GR,0.071820000
-86.8,40.000000,GR,0.074420000
-86.7,40.000000,GR,0.076130000
-86.6,40.000000,GR,0.077100000
-86.5,40.000000,GR,0.077690000
-86.4,40.000000,GR,0.078240000
-86.3,40.000000,GR,0.078980000
-86.2,40.000000,GR,0.079990000
-86.1,40.000000,GR,0.081120000
-86.0,40.000000,GR,0.082000000
-85.9,40.000000,GR,0.082260000
-89.6,40.100000,GR,0.031060000
-89.5,40.100000,GR,0.030690000
-89.4,40.100000,GR,0.030320000
-89.3,40.100000,GR,0.029990000
-89.2,40.100000,GR,0.029740000
-89.1,40.100000,GR,0.029620000
-89.0,40.100000,GR,0.029650000
-88.9,40.100000,GR,0.029850000
-88.8,40.100000,GR,0.030210000
-88.7,40.100000,GR,0.030720000
-88.6,40.100000,GR,0.031340000
-88.5,40.100000,GR,0.032010000
-88.4,40.100000,GR,0.032670000
-88.3,40.100000,GR,0.033270000
-88.2,40.100000,GR,0.033780000
-88.1,40.100000,GR,0.034180000
-88.0,40.100000,GR,0.034530000
-87.9,40.100000,GR,0.034910000
-87.8,40.100000,GR,0.035460000
-87.7,40.100000,GR,0.036320000
-87.6,40.100000,GR,0.037650000
-87.5,40.100000,GR,0.039520000
-87.4,40.100000,GR,0.042090000
-87.3,40.100000,GR,0.045680000
-87.2,40.100000,GR,0.049560000
-87.1,40.100000,GR,0.053390000
-87.0,40.100000,GR,0.056770000
-86.9,40.100000,GR,0.059430000
-86.8,40.100000,GR,0.061240000
-86.7,40.100000,GR,0.062290000
-86.6,40.100000,GR,0.062820000
-86.5,40.100000,GR,0.063210000
-86.4,40.100000,GR,0.063740000
-86.3,40.100000,GR,0.064630000
-86.2,40.100000,GR,0.065850000
-86.1,40.100000,GR,0.067200000
-86.0,40.100000,GR,0.068320000
-89.6,40.200000,GR,0.029800000
-89.5,40.200000,GR,0.029580000
-89.4,40.200000,GR,0.029380000
-89.3,40.200000,GR,0.029200000
-89.2,40.200000,GR,0.029060000
-89.1,40.200000,GR,0.028980000
-89.0,40.200000,GR,0.028970000
-88.9,40.200000,GR,0.029040000
-88.8,40.200000,GR,0.029180000
-88.7,40.200000,GR,0.029390000
-88.6,40.200000,GR,0.029640000
-88.5,40.200000,GR,0.029890000
-88.4,40.200000,GR,0.030120000
-88.3,40.200000,GR,0.030280000
-88.2,40.200000,GR,0.030360000
-88.1,40.200000,GR,0.030370000
-88.0,40.200000,GR,0.030360000
-87.9,40.200000,GR,0.030410000
-87.8,40.200000,GR,0.030640000
-87.7,40.200000,GR,0.031200000
-87.6,40.200000,GR,0.032200000
-87.5,40.200000,GR,0.033700000
-87.4,40.200000,GR,0.035690000
-87.3,40.200000,GR,0.038040000
-87.2,40.200000,GR,0.040550000
-87.1,40.200000,GR,0.043340000
-87.0,40.200000,GR,0.045890000
-86.9,40.200000,GR,0.047800000
-86.8,40.200000,GR,0.049040000
-86.7,40.200000,GR,0.049760000
-86.6,40.200000,GR,0.050250000
-86.5,40.200000,GR,0.050850000
-86.4,40.200000,GR,0.051800000
-86.3,40.200000,GR,0.053210000
-86.2,40.200000,GR,0.054970000
-86.1,40.200000,GR,0.056800000
-89.5,40.300000,GR,0.029280000
-89.4,40.300000,GR,0.029270000
-89.3,40.300000,GR,0.029270000
-89.2,40.300000,GR,0.029260000
-89.1,40.300000,GR,0.029240000
-89.0,40.300000,GR,0.029220000
-88.9,40.300000,GR,0.029190000
-88.8,40.300000,GR,0.029150000
-88.7,40.300000,GR,0.029100000
-88.6,40.300000,GR,0.029030000
-88.5,40.300000,GR,0.028920000
-88.4,40.300000,GR,0.028770000
-88.3,40.300000,GR,0.028550000
-88.2,40.300000,GR,0.028260000
-88.1,40.300000,GR,0.027920000
-88.0,40.300000,GR,0.027580000
-87.9,40.300000,GR,0.027310000
-87.8,40.300000,GR,0.027210000
-87.7,40.300000,GR,0.027400000
-87.6,40.300000,GR,0.027980000
-87.5,40.300000,GR,0.028990000
-87.4,40.300000,GR,0.030400000
-87.3,40.300000,GR,0.032100000
-87.2,40.300000,GR,0.033910000
-87.1,40.300000,GR,0.035620000
-87.0,40.300000,GR,0.037050000
-86.9,40.300000,GR,0.038120000
-86.8,40.300000,GR,0.038850000
-86.7,40.300000,GR,0.039390000
-86.6,40.300000,GR,0.039970000
-86.5,40.300000,GR,0.040830000
-86.4,40.300000,GR,0.042270000
-86.3,40.300000,GR,0.044340000
-86.2,40.300000,GR,0.046730000
-89.5,40.400000,GR,0.029490000
-89.4,40.400000,GR,0.029740000
-89.3,40.400000,GR,0.029950000
-89.2,40.400000,GR,0.030100000
-89.1,40.400000,GR,0.030190000
-89.0,40.400000,GR,0.030210000
-88.9,40.400000,GR,0.030120000
-88.8,40.400000,GR,0.029960000
-88.7,40.400000,GR,0.029700000
-88.6,40.400000,GR,0.029370000
-88.5,40.400000,GR,0.028970000
-88.4,40.400000,GR,0.028500000
-88.3,40.400000,GR,0.027950000
-88.2,40.400000,GR,0.027330000
-88.1,40.400000,GR,0.026680000
-88.0,40.400000,GR,0.026020000
-87.9,40.400000,GR,0.025430000
-87.8,40.400000,GR,0.024990000
-87.7,40.400000,GR,0.024780000
-87.6,40.400000,GR,0.024890000
-87.5,40.400000,GR,0.025330000
-87.4,40.400000,GR,0.026100000
-87.3,40.400000,GR,0.027110000
-87.2,40.400000,GR,0.028230000
-87.1,40.400000,GR,0.029320000
-87.0,40.400000,GR,0.030240000
-86.9,40.400000,GR,0.030990000
-86.8,40.400000,GR,0.031600000
-86.7,40.400000,GR,0.032240000
-86.6,40.400000,GR,0.033100000
-86.5,40.400000,GR,0.034330000
-86.4,40.400000,GR,0.036020000
-89.4,40.500000,GR,0.030680000
-89.3,40.500000,GR,0.031170000
-89.2,40.500000,GR,0.031570000
-89.1,40.500000,GR,0.031850000
-89.0,40.500000,GR,0.031940000
-88.9,40.500000,GR,0.031880000
-88.8,40.500000,GR,0.031640000
-88.7,40.500000,GR,0.031260000
-88.6,40.500000,GR,0.030730000
-88.5,40.500000,GR,0.030090000
-88.4,40.500000,GR,0.029350000
-88.3,40.500000,GR,0.028530000
-88.2,40.500000,GR,0.027630000
-88.1,40.500000,GR,0.026690000
-88.0,40.500000,GR,0.025740000
-87.9,40.500000,GR,0.024830000
-87.8,40.500000,GR,0.024020000
-87.7,40.500000,GR,0.023400000
-87.6,40.500000,GR,0.023010000
-87.5,40.500000,GR,0.022890000
-87.4,40.500000,GR,0.023030000
-87.3,40.500000,GR,0.023380000
-87.2,40.500000,GR,0.023870000
-87.1,40.500000,GR,0.024400000
-87.0,40.500000,GR,0.024910000
-86.9,40.500000,GR,0.025420000
-86.8,40.500000,GR,0.025980000
-86.7,40.500000,GR,0.026710000
-86.6,40.500000,GR,0.027770000
-89.3,40.600000,GR,0.033070000
-89.2,40.600000,GR,0.033800000
-89.1,40.600000,GR,0.034300000
-89.0,40.600000,GR,0.034580000
-88.9,40.600000,GR,0.034600000
-88.8,40.600000,GR,0.034380000
-88.7,40.600000,GR,0.033920000
-88.6,40.600000,GR,0.033270000
-88.5,40.600000,GR,0.032450000
-88.4,40.600000,GR,0.031510000
-88.3,40.600000,GR,0.030450000
-88.2,40.600000,GR,0.029300000
-88.1,40.600000,GR,0.028100000
-88.0,40.600000,GR,0.026860000
-87.9,40.600000,GR,0.025630000
-87.8,40.600000,GR,0.024450000
-87.7,40.600000,GR,0.023400000
-87.6,40.600000,GR,0.022520000
-87.5,40.600000,GR,0.021840000
-87.4,40.600000,GR,0.021390000
-87.3,40.600000,GR,0.021150000
-87.2,40.600000,GR,0.021070000
-87.1,40.600000,GR,0.021120000
-87.0,40.600000,GR,0.021290000
-86.9,40.600000,GR,0.021580000
-86.8,40.600000,GR,0.022050000
-89.2,40.700000,GR,0.036960000
-89.1,40.700000,GR,0.037830000
-89.0,40.700000,GR,0.038370000
-88.9,40.700000,GR,0.038550000
-88.8,40.700000,GR,0.038410000
-88.7,40.700000,GR,0.037950000
-88.6,40.700000,GR,0.037230000
-88.5,40.700000,GR,0.036300000
-88.4,40.700000,GR,0.035190000
-88.3,40.700000,GR,0.033930000
-88.2,40.700000,GR,0.032560000
-88.1,40.700000,GR,0.031100000
-88.0,40.700000,GR,0.029570000
-87.9,40.700000,GR,0.028000000
-87.8,40.700000,GR,0.026440000
-87.7,40.700000,GR,0.024950000
-87.6,40.700000,GR,0.023570000
-87.5,40.700000,GR,0.022350000
-87.4,40.700000,GR,0.021340000
-87.3,40.700000,GR,0.020530000
-87.2,40.700000,GR,0.019950000
-87.1,40.700000,GR,0.019560000
-87.0,40.700000,GR,0.019390000
-86.9,40.700000,GR,0.019450000
-89.0,40.800000,GR,0.044210000
-88.9,40.800000,GR,0.044770000
-88.8,40.800000,GR,0.044750000
-88.7,40.800000,GR,0.044230000
-88.6,40.800000,GR,0.043290000
-88.5,40.800000,GR,0.042010000
-88.4,40.800000,GR,0.040580000
-88.3,40.800000,GR,0.039160000
-88.2,40.800000,GR,0.037580000
-88.1,40.800000,GR,0.035870000
-88.0,40.800000,GR,0.034030000
-87.9,40.800000,GR,0.032100000
-87.8,40.800000,GR,0.030120000
-87.7,40.800000,GR,0.028150000
-87.6,40.800000,GR,0.026240000
-87.5,40.800000,GR,0.024470000
-87.4,40.800000,GR,0.022880000
-87.3,40.800000,GR,0.021530000
-87.2,40.800000,GR,0.020440000
-88.9,40.900000,GR,0.053590000
-88.8,40.900000,GR,0.053810000
-88.7,40.900000,GR,0.053410000
-88.6,40.900000,GR,0.052470000
-88.5,40.900000,GR,0.051130000
-88.4,40.900000,GR,0.049460000
-88.3,40.900000,GR,0.047520000
-88.2,40.900000,GR,0.045310000
-88.1,40.900000,GR,0.042850000
-88.0,40.900000,GR,0.040310000
-87.9,40.900000,GR,0.037980000
-87.8,40.900000,GR,0.035530000
-87.7,40.900000,GR,0.033020000
-87.6,40.900000,GR,0.030530000
-87.5,40.900000,GR,0.028140000
-87.4,40.900000,GR,0.025940000
-89.0,41.000000,GR,0.062910000
-88.9,41.000000,GR,0.064280000
-88.8,41.000000,GR,0.064800000
-88.7,41.000000,GR,0.064540000
-88.6,41.000000,GR,0.063650000
-88.5,41.000000,GR,0.062270000
-88.4,41.000000,GR,0.060500000
-88.3,41.000000,GR,0.058420000
-88.2,41.000000,GR,0.056000000
-88.1,41.000000,GR,0.053230000
-89.1,41.100000,GR,0.071490000
-89.0,41.100000,GR,0.074440000
-88.9,41.100000,GR,0.076280000
-88.8,41.100000,GR,0.077070000
-88.7,41.100000,GR,0.076970000
-88.6,41.100000,GR,0.076190000
-88.5,41.100000,GR,0.074830000
-88.4,41.100000,GR,0.073080000
-88.3,41.100000,GR,0.070910000
-88.2,41.100000,GR,0.068360000
-89.1,41.200000,GR,0.082680000
-89.0,41.200000,GR,0.086220000
-88.9,41.200000,GR,0.088500000
-88.8,41.200000,GR,0.089600000
-88.7,41.200000,GR,0.089730000
-88.6,41.200000,GR,0.089130000
-88.5,41.200000,GR,0.087950000
-88.4,41.200000,GR,0.086290000
-88.3,41.200000,GR,0.084210000
-89.2,41.300000,GR,0.087500000
-89.1,41.300000,GR,0.092910000
-89.0,41.300000,GR,0.096920000
-88.9,41.300000,GR,0.099610000
-88.8,41.300000,GR,0.10110000
-88.7,41.300000,GR,0.10160000
-88.6,41.300000,GR,0.10130000
-88.5,41.300000,GR,0.10050000
-88.4,41.300000,GR,0.099140000
-89.2,41.400000,GR,0.095050000
-89.1,41.400000,GR,0.10080000
-89.0,41.400000,GR,0.10520000
-88.9,41.400000,GR,0.10830000
-88.8,41.400000,GR,0.11020000
-88.7,41.400000,GR,0.11120000
-88.6,41.400000,GR,0.11160000
-88.5,41.400000,GR,0.11130000
-89.2,41.500000,GR,0.099390000
-89.1,41.500000,GR,0.10540000
-89.0,41.500000,GR,0.11010000
-88.9,41.500000,GR,0.11360000
-88.8,41.500000,GR,0.11610000
-88.7,41.500000,GR,0.11780000
-89.1,41.600000,GR,0.10600000
-89.0,41.600000,GR,0.11100000
-88.9,41.600000,GR,0.11500000
-88.8,41.600000,GR,0.11810000
